Date,Home_Win,Home,Away,Home_Streak,Away_Streak,Home_Win_Percentage,Away_Win_Percentage
thursday jun 13,W,KCR,DET,-1,1,0.31343283582089554,0.38461538461538464
friday jun 14,W,MIN,KCR,1,1,0.6716417910447762,0.3235294117647059
saturday jun 15,W,MIN,KCR,2,-1,0.6764705882352942,0.3188405797101449
sunday jun 16,L,MIN,KCR,3,-2,0.6811594202898551,0.3142857142857143
thursday jun 20,W,KCR,MIN,-1,-1,0.33783783783783783,0.6575342465753424
friday jun 21,L,KCR,MIN,1,-2,0.3466666666666667,0.6486486486486487
saturday jun 22,L,KCR,MIN,-1,1,0.34210526315789475,0.6533333333333333
sunday jun 23,W,KCR,MIN,-2,2,0.3376623376623377,0.6578947368421053
friday jul 12,W,KCR,DET,-2,-3,0.3296703296703297,0.32558139534883723
saturday jul 13,W,KCR,DET,1,-4,0.33695652173913043,0.3218390804597701
sunday jul 14,L,KCR,DET,2,-5,0.3440860215053764,0.3181818181818182
monday jul 15,W,KCR,CHW,-1,-3,0.3404255319148936,0.4719101123595506
tuesday jul 16,W,KCR,CHW,1,-4,0.3473684210526316,0.4666666666666667
wednesday jul 17,W,KCR,CHW,2,-5,0.3541666666666667,0.4615384615384616
thursday jul 18,W,KCR,CHW,3,-6,0.3608247422680412,0.4565217391304348
friday aug 2,W,MIN,KCR,-1,-3,0.6111111111111112,0.3636363636363637
saturday aug 3,W,MIN,KCR,1,-4,0.6146788990825688,0.3603603603603603
sunday aug 4,W,MIN,KCR,2,-5,0.6181818181818182,0.35714285714285715
thursday aug 8,W,DET,KCR,-1,-1,0.29464285714285715,0.3534482758620689
friday aug 9,W,DET,KCR,1,-2,0.3008849557522124,0.3504273504273504
saturday aug 10,L,DET,KCR,2,-3,0.30701754385964913,0.3474576271186441
sunday aug 11,L,DET,KCR,-1,1,0.3043478260869565,0.35294117647058826
tuesday sep 3,W,KCR,DET,2,-2,0.355072463768116,0.29411764705882354
wednesday sep 4,W,KCR,DET,3,-3,0.3597122302158273,0.291970802919708
thursday sep 5,L,KCR,DET,4,-4,0.3642857142857143,0.2898550724637681
tuesday sep 10,W,CHW,KCR,1,-1,0.4405594405594406,0.3680555555555556
wednesday sep 11,L,CHW,KCR,2,-2,0.4444444444444444,0.3655172413793104
thursday sep 12,L,CHW,KCR,-1,1,0.4413793103448276,0.3698630136986301
thursday sep 19,W,MIN,KCR,-1,-2,0.6118421052631579,0.3660130718954248
friday sep 20,W,MIN,KCR,1,-3,0.6143790849673203,0.3636363636363637
saturday sep 21,L,MIN,KCR,2,-4,0.6168831168831169,0.3612903225806451
sunday sep 22,W,MIN,KCR,-1,1,0.6129032258064516,0.36538461538461536
friday sep 27,L,KCR,MIN,-1,4,0.3647798742138365,0.6226415094339622
saturday sep 28,L,KCR,MIN,-2,5,0.3625,0.625
sunday sep 29,W,KCR,MIN,-3,6,0.36024844720496896,0.6273291925465838
monday apr 1,W,NYY,DET,-2,1,0.3333333333333333,0.5
tuesday apr 2,L,NYY,DET,1,-1,0.5,0.4
wednesday apr 3,L,NYY,DET,-1,1,0.4,0.5
saturday apr 13,W,MIN,DET,-1,-1,0.6,0.6153846153846154
sunday apr 14,W,MIN,DET,1,-2,0.6363636363636364,0.5714285714285714
thursday apr 18,W,DET,CHW,-5,-1,0.4705882352941176,0.4117647058823529
friday apr 19,L,DET,CHW,1,-2,0.5,0.3888888888888889
sunday apr 21,W,DET,CHW,-1,1,0.4736842105263158,0.42105263157894735
friday apr 26,W,CHW,DET,-2,-2,0.39130434782608703,0.5
sunday apr 28,W,CHW,DET,1,-3,0.4166666666666667,0.48
friday may 10,W,MIN,DET,3,-1,0.6571428571428571,0.4705882352941176
saturday may 11 (1),L,MIN,DET,4,-2,0.6666666666666666,0.4571428571428571
saturday may 11 (2),W,MIN,DET,-1,1,0.6486486486486487,0.4722222222222222
sunday may 12,L,MIN,DET,1,-1,0.6578947368421053,0.4594594594594595
friday jun 7,L,DET,MIN,-2,1,0.38333333333333336,0.6721311475409836
saturday jun 8,W,DET,MIN,-3,2,0.3770491803278688,0.6774193548387096
sunday jun 9,L,DET,MIN,1,-1,0.3870967741935484,0.6666666666666666
wednesday jul 3 (1),W,CHW,DET,1,-1,0.4814814814814815,0.3375
wednesday jul 3 (2),W,CHW,DET,2,-2,0.4878048780487805,0.3333333333333333
thursday jul 4,L,CHW,DET,3,-3,0.4939759036144578,0.32926829268292684
monday aug 5,L,DET,CHW,-3,1,0.2962962962962963,0.4403669724770641
tuesday aug 6 (1),L,DET,CHW,-4,2,0.29357798165137616,0.44545454545454544
tuesday aug 6 (2),W,DET,CHW,-5,3,0.2909090909090909,0.4504504504504505
wednesday aug 7,L,DET,CHW,1,-1,0.2972972972972973,0.44642857142857145
friday aug 23,L,MIN,DET,-1,-1,0.6062992125984252,0.3015873015873016
saturday aug 24,W,MIN,DET,-2,1,0.6015625,0.3070866141732284
sunday aug 25,W,MIN,DET,1,-1,0.6046511627906976,0.3046875
friday aug 30,L,DET,MIN,-5,5,0.2954545454545455,0.6165413533834586
saturday aug 31,W,DET,MIN,-6,6,0.2932330827067669,0.6194029850746269
sunday sep 1,L,DET,MIN,1,-1,0.29850746268656714,0.6148148148148148
monday sep 2,L,DET,MIN,-1,1,0.2962962962962963,0.6176470588235294
tuesday sep 10,W,DET,NYY,-2,3,0.29577464788732394,0.6551724137931034
thursday sep 12 (1),L,DET,NYY,1,-1,0.3006993006993007,0.6506849315068494
thursday sep 12 (2),L,DET,NYY,-1,1,0.2986111111111111,0.6530612244897959
friday sep 20,L,DET,CHW,-3,1,0.2960526315789473,0.4342105263157895
saturday sep 21,L,DET,CHW,-4,2,0.29411764705882354,0.4379084967320261
sunday sep 22,W,DET,CHW,-5,3,0.2922077922077922,0.4415584415584416
tuesday sep 24,L,DET,MIN,1,1,0.2967741935483871,0.6153846153846154
wednesday sep 25,L,DET,MIN,-1,2,0.2948717948717949,0.6178343949044586
thursday sep 26,L,DET,MIN,-2,3,0.2929936305732484,0.620253164556962
saturday sep 28 (1),W,CHW,DET,2,-3,0.4430379746835443,0.2911392405063291
saturday sep 28 (2),L,CHW,DET,3,-4,0.4465408805031447,0.2893081761006289
sunday sep 29,W,CHW,DET,-1,1,0.44375,0.29375
friday may 3,W,NYY,MIN,-2,2,0.5666666666666667,0.6551724137931034
saturday may 4,L,NYY,MIN,1,-1,0.5806451612903226,0.6333333333333333
sunday may 5,W,NYY,MIN,-1,1,0.5625,0.6451612903225806
friday may 24,W,MIN,CHW,3,2,0.6734693877551021,0.4693877551020408
saturday may 25,W,MIN,CHW,4,-1,0.68,0.46
sunday may 26,W,MIN,CHW,5,-2,0.6862745098039216,0.4509803921568628
friday jun 28,W,CHW,MIN,1,-1,0.4743589743589744,0.65
saturday jun 29,L,CHW,MIN,2,-2,0.4810126582278481,0.6419753086419753
sunday jun 30,W,CHW,MIN,-1,1,0.475,0.6463414634146342
monday jul 22,W,MIN,NYY,1,-1,0.6122448979591837,0.6530612244897959
tuesday jul 23,L,MIN,NYY,2,-2,0.6161616161616161,0.6464646464646465
wednesday jul 24,L,MIN,NYY,-1,1,0.61,0.65
thursday jul 25,L,CHW,MIN,-2,-2,0.4545454545454545,0.6039603960396039
friday jul 26,L,CHW,MIN,-3,1,0.45,0.6078431372549019
saturday jul 27,W,CHW,MIN,-4,2,0.4455445544554456,0.6116504854368932
sunday jul 28,L,CHW,MIN,1,-1,0.4509803921568628,0.6057692307692307
monday aug 19,L,MIN,CHW,4,-2,0.6129032258064516,0.4471544715447153
tuesday aug 20,W,MIN,CHW,-1,1,0.608,0.4516129032258064
wednesday aug 21,L,MIN,CHW,1,-1,0.6111111111111112,0.448
tuesday aug 27,L,CHW,MIN,1,2,0.4615384615384616,0.6076923076923076
wednesday aug 28,L,CHW,MIN,-1,3,0.4580152671755725,0.6106870229007634
thursday aug 29,L,CHW,MIN,-2,4,0.4545454545454545,0.6136363636363636
monday sep 16,W,MIN,CHW,-1,-2,0.610738255033557,0.436241610738255
tuesday sep 17,W,MIN,CHW,1,-3,0.6133333333333333,0.43333333333333335
wednesday sep 18,L,MIN,CHW,2,-4,0.6158940397350994,0.4304635761589404
friday apr 12,L,NYY,CHW,-3,-5,0.4166666666666667,0.2727272727272727
saturday apr 13,W,NYY,CHW,-4,1,0.38461538461538464,0.3333333333333333
sunday apr 14,L,NYY,CHW,1,-1,0.42857142857142855,0.3076923076923077
thursday jun 13,W,CHW,NYY,1,-1,0.4848484848484849,0.6212121212121212
friday jun 14,W,CHW,NYY,2,-2,0.4925373134328358,0.6119402985074627
saturday jun 15,L,CHW,NYY,3,-3,0.5,0.6029411764705882
sunday jun 16,L,CHW,NYY,-1,1,0.4927536231884058,0.6086956521739131
