Date,Home_Win,Home,Away,Win Percent Delta,Streak Delta
wednesday jul 3 (1),W,CHW,DET,0.1439814814814815,2
wednesday jul 3 (2),W,CHW,DET,0.15447154471544716,4
thursday jul 4,L,CHW,DET,0.16470761093153097,6
monday aug 5,L,DET,CHW,-0.1440706761807678,-4
tuesday aug 6 (1),L,DET,CHW,-0.15187656380316927,-6
tuesday aug 6 (2),W,DET,CHW,-0.15954135954135962,-8
wednesday aug 7,L,DET,CHW,-0.14913127413127414,2
friday aug 23,L,MIN,DET,0.3047119110111236,0
saturday aug 24,W,MIN,DET,0.2944758858267716,-3
sunday aug 25,W,MIN,DET,0.29996366279069764,2
friday aug 30,L,DET,MIN,-0.3210868079289131,-10
saturday aug 31,W,DET,MIN,-0.32616990236786,-12
sunday sep 1,L,DET,MIN,-0.3163073521282477,2
monday sep 2,L,DET,MIN,-0.32135076252723316,-2
tuesday sep 10,W,DET,NYY,-0.3593977659057795,-5
thursday sep 12 (1),L,DET,NYY,-0.3499856308075487,2
thursday sep 12 (2),L,DET,NYY,-0.35445011337868476,-2
friday sep 20,L,DET,CHW,-0.1381578947368422,-4
saturday sep 21,L,DET,CHW,-0.14379084967320255,-6
sunday sep 22,W,DET,CHW,-0.1493506493506494,-8
tuesday sep 24,L,DET,MIN,-0.31861042183622834,0
wednesday sep 25,L,DET,MIN,-0.3229626000326637,-3
thursday sep 26,L,DET,MIN,-0.3272595339837136,-5
saturday sep 28 (1),W,CHW,DET,0.15189873417721517,5
saturday sep 28 (2),L,CHW,DET,0.1572327044025158,7
sunday sep 29,W,CHW,DET,0.14999999999999997,-2
friday may 3,W,NYY,MIN,-0.08850574712643677,-4
saturday may 4,L,NYY,MIN,-0.052688172043010684,2
sunday may 5,W,NYY,MIN,-0.08266129032258063,-2
friday may 24,W,MIN,CHW,0.20408163265306134,1
saturday may 25,W,MIN,CHW,0.22000000000000003,5
sunday may 26,W,MIN,CHW,0.23529411764705876,7
friday jun 28,W,CHW,MIN,-0.17564102564102563,2
saturday jun 29,L,CHW,MIN,-0.16096265041412716,4
sunday jun 30,W,CHW,MIN,-0.1713414634146342,-2
monday jul 22,W,MIN,NYY,-0.04081632653061218,2
tuesday jul 23,L,MIN,NYY,-0.030303030303030387,4
wednesday jul 24,L,MIN,NYY,-0.040000000000000036,-2
thursday jul 25,L,CHW,MIN,-0.14941494149414947,0
friday jul 26,L,CHW,MIN,-0.1578431372549019,-4
saturday jul 27,W,CHW,MIN,-0.16610593098144755,-6
sunday jul 28,L,CHW,MIN,-0.15478883861236792,2
monday aug 19,L,MIN,CHW,0.1657487542617363,6
tuesday aug 20,W,MIN,CHW,0.1563870967741936,-2
wednesday aug 21,L,MIN,CHW,0.1631111111111112,2
tuesday aug 27,L,CHW,MIN,-0.14615384615384602,-1
wednesday aug 28,L,CHW,MIN,-0.15267175572519087,-4
thursday aug 29,L,CHW,MIN,-0.15909090909090917,-6
monday sep 16,W,MIN,CHW,0.17449664429530204,1
tuesday sep 17,W,MIN,CHW,0.17999999999999994,4
wednesday sep 18,L,MIN,CHW,0.185430463576159,6
friday apr 12,L,NYY,CHW,0.14393939393939398,2
saturday apr 13,W,NYY,CHW,0.05128205128205132,-5
sunday apr 14,L,NYY,CHW,0.12087912087912084,2
thursday jun 13,W,CHW,NYY,-0.1363636363636363,2
friday jun 14,W,CHW,NYY,-0.11940298507462688,4
saturday jun 15,L,CHW,NYY,-0.1029411764705882,6
sunday jun 16,L,CHW,NYY,-0.11594202898550726,-2
