Date,Home_Win,Home,Away,Win Percent Delta,Streak Delta,Run Scored Delta,Run Allowed Delta,Run Delta Delta,Run Delta Percent Delta,Win Total Delta,H_AVG,H_OBP,H_SLG,H_BFW,H_O_AVG,H_O_OBP,H_O_SLG,A_AVG,A_OBP,A_SLG,A_BFW,A_O_AVG,A_O_OBP,A_O_SLG
saturday may 11,L,KCR,PHI,-0.2085932085932085,2,-4,31,-35,-0.20820000000000005,-7,0.247,0.309,0.401,-10.1,0.273,0.348,0.456,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
sunday may 12,L,KCR,PHI,-0.2289473684210527,-2,-11,38,-49,-0.28489999999999993,-8,0.247,0.309,0.401,-10.1,0.273,0.348,0.456,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
friday may 17,W,PHI,COL,0.0819490586932447,-2,-2,-33,31,0.1600999999999999,4,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001
saturday may 18,W,PHI,COL,0.10306553911205084,3,-1,-34,33,0.1662999999999999,5,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001
sunday may 19,W,PHI,COL,0.12323232323232325,5,0,-35,35,0.17490000000000006,6,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001
friday jun 7,W,PHI,CIN,0.1054997355896351,3,39,56,-17,-0.09139999999999993,7,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
saturday jun 8,W,PHI,CIN,0.11981566820276501,5,41,54,-13,-0.0734999999999999,8,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
sunday jun 9,L,PHI,CIN,0.13368055555555558,7,44,51,-7,-0.04820000000000002,9,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
friday jul 19,L,PIT,PHI,-0.041779706999457315,-2,-19,16,-35,-0.06819999999999993,-5,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
saturday jul 20,W,PIT,PHI,-0.05165816326530615,-4,-24,21,-45,-0.08710000000000008,-6,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
sunday jul 21,L,PIT,PHI,-0.04092471102780382,2,-20,17,-37,-0.07120000000000004,-5,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
tuesday jul 23,L,DET,PHI,-0.2075,0,-128,48,-176,-0.32110000000000005,-22,0.24,0.294,0.388,-21.1,0.275,0.342,0.478,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
wednesday jul 24,L,DET,PHI,-0.21547412473206085,-3,-129,49,-178,-0.32309999999999994,-23,0.24,0.294,0.388,-21.1,0.275,0.342,0.478,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
friday aug 2,L,PHI,CHW,0.09381551362683438,5,85,-21,106,0.1898,11,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.261,0.314,0.414,-0.9,0.263,0.337,0.452
saturday aug 3,W,PHI,CHW,0.08368344336791561,-2,84,-20,104,0.1852000000000001,10,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.261,0.314,0.414,-0.9,0.263,0.337,0.452
sunday aug 4,L,PHI,CHW,0.09208754208754204,2,85,-21,106,0.18790000000000007,11,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.261,0.314,0.414,-0.9,0.263,0.337,0.452
tuesday aug 20,L,BOS,PHI,0.019304038608077282,7,144,43,101,0.15659999999999996,4,0.269,0.34,0.466,2.9,0.251,0.33,0.431,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
wednesday aug 21,L,BOS,PHI,0.01124999999999998,-2,143,44,99,0.15280000000000005,3,0.269,0.34,0.466,2.9,0.251,0.33,0.431,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
monday aug 26,W,PHI,PIT,0.09630292188431727,-4,18,-74,92,0.12630000000000008,12,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
tuesday aug 27,L,PHI,PIT,0.10322959483264832,2,19,-75,94,0.12819999999999998,13,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
wednesday aug 28,W,PHI,PIT,0.09484154522322458,-2,18,-74,92,0.12460000000000004,12,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
monday sep 2,L,CIN,PHI,-0.051365233846985714,0,-39,-67,28,0.04410000000000014,-6,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
tuesday sep 3,L,CIN,PHI,-0.05829070758738281,-3,-45,-61,16,0.024999999999999908,-7,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
wednesday sep 4,W,CIN,PHI,-0.06511579057921553,-5,-49,-57,8,0.012399999999999968,-8,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
thursday sep 5,W,CIN,PHI,-0.057453416149068286,2,-46,-60,14,0.021600000000000064,-7,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453
saturday sep 14,L,PHI,BOS,-0.003261578604044413,0,-108,-26,-82,-0.11040000000000004,-1,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.269,0.34,0.466,2.9,0.251,0.33,0.431
sunday sep 15,L,PHI,BOS,-0.01002022430593852,-3,-109,-25,-84,-0.113,-2,0.246,0.319,0.4270000000000001,-3.0,0.261,0.332,0.453,0.269,0.34,0.466,2.9,0.251,0.33,0.431
thursday mar 28,W,CIN,PIT,0.0,0,0,0,0,0.0,0,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
sunday mar 31,L,CIN,PIT,1.0,2,2,-2,4,1.0667,1,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
thursday apr 4,W,PIT,CIN,0.04999999999999999,2,6,-1,7,0.4154,0,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
friday apr 5,W,PIT,CIN,0.2333333333333333,6,8,-3,11,0.6086,1,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
saturday apr 6,W,PIT,CIN,0.35714285714285715,8,10,-5,15,0.7887,2,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
sunday apr 7,W,PIT,CIN,0.4464285714285714,10,11,-6,17,0.6931,3,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
tuesday apr 16,L,DET,PIT,-0.03809523809523807,-4,-11,0,-11,-0.22449999999999992,0,0.24,0.294,0.388,-21.1,0.275,0.342,0.478,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
wednesday apr 17,L,DET,PIT,-0.09999999999999998,-6,-13,2,-15,-0.2806,-1,0.24,0.294,0.388,-21.1,0.275,0.342,0.478,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
tuesday apr 30,L,TEX,PIT,0.05698005698005688,10,78,46,32,0.27279999999999993,2,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
wednesday may 1,L,TEX,PIT,0.01851851851851849,-2,76,48,28,0.2315999999999999,1,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
tuesday may 7,W,PIT,TEX,0.016129032258064502,0,-80,-37,-43,-0.2914,0,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
wednesday may 8,L,PIT,TEX,0.04640151515151508,4,-79,-38,-41,-0.2703,1,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
tuesday may 21,L,PIT,COL,0.101010101010101,7,-58,-28,-30,-0.14939999999999998,4,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001
wednesday may 22,L,PIT,COL,0.07681159420289851,-2,-63,-23,-40,-0.1897,3,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001
thursday may 23,W,PIT,COL,0.05365402405180392,-4,-69,-17,-52,-0.2335999999999999,2,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001
monday may 27 (1),L,CIN,PIT,-0.03846153846153838,4,26,-65,91,0.398,-1,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
monday may 27 (2),W,CIN,PIT,-0.05697373288938212,-2,23,-62,85,0.3603,-2,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
tuesday may 28,W,CIN,PIT,-0.03703703703703698,2,30,-69,99,0.4141999999999999,-1,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
wednesday may 29,L,CIN,PIT,-0.017838765008576285,4,35,-74,109,0.4419000000000001,0,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
tuesday jun 18,L,PIT,DET,0.0883853847724026,5,76,17,59,0.1663,7,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.24,0.294,0.388,-21.1,0.275,0.342,0.478
wednesday jun 19,W,PIT,DET,0.07301587301587315,-2,75,18,57,0.15969999999999995,6,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.24,0.294,0.388,-21.1,0.275,0.342,0.478
monday jul 29,W,CIN,PIT,0.027924179380490133,10,-28,-130,102,0.1972,2,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
tuesday jul 30,L,CIN,PIT,0.03719158200290279,12,-23,-135,112,0.21410000000000007,3,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
wednesday jul 31,W,CIN,PIT,0.02741433021806855,-2,-30,-128,98,0.1834,2,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
friday aug 23,W,PIT,CIN,-0.06674165729283843,-4,8,157,-149,-0.2218,-8,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
saturday aug 24,W,PIT,CIN,-0.05837844488188981,2,9,156,-147,-0.2178,-7,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
sunday aug 25,W,PIT,CIN,-0.05014534883720928,4,23,142,-119,-0.17199999999999993,-6,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
thursday aug 29,L,COL,PIT,0.019245875883739216,-1,86,51,35,0.05489999999999995,3,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
friday aug 30,L,COL,PIT,0.011663902708678842,-4,83,54,29,0.04690000000000005,2,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
saturday aug 31,L,COL,PIT,0.004193899782135135,-6,78,59,19,0.03439999999999998,1,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
sunday sep 1,L,COL,PIT,-0.0031665951051954013,-8,71,66,5,0.01719999999999999,0,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001,0.265,0.321,0.42,-4.0,0.268,0.343,0.47
friday sep 27,W,PIT,CIN,-0.03144654088050314,7,60,197,-137,-0.1484000000000001,-5,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
saturday sep 28,L,PIT,CIN,-0.02499999999999997,9,61,196,-135,-0.1449999999999999,-4,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
sunday sep 29,L,PIT,CIN,-0.031055900621118068,-2,59,198,-139,-0.14939999999999998,-5,0.265,0.321,0.42,-4.0,0.268,0.343,0.47,0.244,0.315,0.422,-4.2,0.235,0.31,0.41
tuesday may 14,W,KCR,TEX,-0.10590500641848516,2,-27,-10,-17,-0.08319999999999994,-3,0.247,0.309,0.401,-10.1,0.273,0.348,0.456,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
wednesday may 15,L,KCR,TEX,-0.07875457875457875,6,-21,-16,-5,-0.026800000000000046,-2,0.247,0.309,0.401,-10.1,0.273,0.348,0.456,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
thursday may 16,L,KCR,TEX,-0.10116279069767442,-2,-26,-11,-15,-0.07010000000000005,-3,0.247,0.309,0.401,-10.1,0.273,0.348,0.456,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
thursday may 30,L,TEX,KCR,0.1821612349914236,5,57,-4,61,0.21039999999999992,9,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.247,0.309,0.401,-10.1,0.273,0.348,0.456
friday may 31,W,TEX,KCR,0.1607142857142857,-2,55,-2,57,0.19480000000000008,8,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.247,0.309,0.401,-10.1,0.273,0.348,0.456
saturday jun 1,W,TEX,KCR,0.17575757575757572,2,59,-6,65,0.2186,9,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.247,0.309,0.401,-10.1,0.273,0.348,0.456
sunday jun 2,W,TEX,KCR,0.1902709359605912,4,63,-10,73,0.2419000000000001,10,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.247,0.309,0.401,-10.1,0.273,0.348,0.456
monday jun 10,L,BOS,TEX,-0.016098484848484862,0,-17,-19,2,0.012199999999999987,0,0.269,0.34,0.466,2.9,0.251,0.33,0.431,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
tuesday jun 11,L,BOS,TEX,-0.03099885189437424,-3,-18,-18,0,0.005600000000000049,-1,0.269,0.34,0.466,2.9,0.251,0.33,0.431,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
wednesday jun 12,W,BOS,TEX,-0.045454545454545414,-5,-22,-14,-8,-0.01980000000000004,-2,0.269,0.34,0.466,2.9,0.251,0.33,0.431,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
thursday jun 13,W,BOS,TEX,-0.030067056024226657,2,-21,-15,-6,-0.013500000000000071,-1,0.269,0.34,0.466,2.9,0.251,0.33,0.431,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
friday jun 14,L,CIN,TEX,-0.07486631016042787,3,-105,-107,2,0.051900000000000064,-6,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
saturday jun 15,L,CIN,TEX,-0.08847069002812025,-2,-111,-101,-10,0.006999999999999895,-7,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
sunday jun 16,W,CIN,TEX,-0.10168067226890752,-4,-112,-100,-12,-0.0007000000000001452,-8,0.244,0.315,0.422,-4.2,0.235,0.31,0.41,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
friday jun 21,L,TEX,CHW,0.04722222222222222,2,110,23,87,0.2326000000000001,5,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.261,0.314,0.414,-0.9,0.263,0.337,0.452
saturday jun 22,W,TEX,CHW,0.03316510454217736,-2,109,24,85,0.2247,4,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.261,0.314,0.414,-0.9,0.263,0.337,0.452
sunday jun 23,W,TEX,CHW,0.04598104598104591,2,110,23,87,0.2265000000000001,5,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.261,0.314,0.414,-0.9,0.263,0.337,0.452
tuesday jun 25,L,DET,TEX,-0.18711018711018707,-6,-175,0,-175,-0.4331,-16,0.24,0.294,0.388,-21.1,0.275,0.342,0.478,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
wednesday jun 26,L,DET,TEX,-0.19763713080168774,-8,-177,2,-179,-0.4380999999999999,-17,0.24,0.294,0.388,-21.1,0.275,0.342,0.478,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
thursday jun 27,L,DET,TEX,-0.2078947368421053,-10,-180,5,-185,-0.4490000000000001,-18,0.24,0.294,0.388,-21.1,0.275,0.342,0.478,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
friday jun 28,L,TBR,TEX,0.012345679012345623,-4,-75,-118,43,0.1855,1,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
saturday jun 29,W,TBR,TEX,0.0,-7,-80,-113,33,0.15169999999999995,0,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
sunday jun 30,W,TBR,TEX,0.012048192771084376,2,-77,-116,39,0.16849999999999987,1,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
friday jul 5,W,MIN,TEX,0.08767709168671478,-2,15,-59,74,0.20700000000000007,7,0.27,0.338,0.494,7.3,0.257,0.316,0.419,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
saturday jul 6,W,MIN,TEX,0.09809299895506796,2,24,-68,92,0.2483,8,0.27,0.338,0.494,7.3,0.257,0.316,0.419,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
sunday jul 7,L,MIN,TEX,0.10827374872318696,4,27,-71,98,0.2602,9,0.27,0.338,0.494,7.3,0.257,0.316,0.419,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
friday aug 2,W,TEX,DET,0.1952380952380952,0,198,-7,205,0.3516,22,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.24,0.294,0.388,-21.1,0.275,0.342,0.478
saturday aug 3,W,TEX,DET,0.20270036351047246,3,199,-8,207,0.35200000000000004,23,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.24,0.294,0.388,-21.1,0.275,0.342,0.478
sunday aug 4,W,TEX,DET,0.2100254885301614,5,200,-9,209,0.35240000000000005,24,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.24,0.294,0.388,-21.1,0.275,0.342,0.478
thursday aug 15,L,TEX,MIN,-0.09999999999999998,2,-73,70,-143,-0.2528000000000001,-12,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.27,0.338,0.494,7.3,0.257,0.316,0.419
friday aug 16,L,TEX,MIN,-0.10743801652892564,-2,-80,77,-157,-0.2731999999999999,-13,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.27,0.338,0.494,7.3,0.257,0.316,0.419
saturday aug 17,L,TEX,MIN,-0.11475409836065575,-4,-81,78,-159,-0.275,-14,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.27,0.338,0.494,7.3,0.257,0.316,0.419
sunday aug 18,L,TEX,MIN,-0.12195121951219512,-6,-86,83,-169,-0.2878000000000001,-15,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.27,0.338,0.494,7.3,0.257,0.316,0.419
thursday aug 22,W,CHW,TEX,-0.039806547619047616,-1,-121,-31,-90,-0.13980000000000006,-6,0.261,0.314,0.414,-0.9,0.263,0.337,0.452,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
friday aug 23,W,CHW,TEX,-0.031679179637429,3,-116,-36,-80,-0.1251,-5,0.261,0.314,0.414,-0.9,0.263,0.337,0.452,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
saturday aug 24,L,CHW,TEX,-0.02367788461538461,5,-111,-41,-70,-0.11009999999999998,-4,0.261,0.314,0.414,-0.9,0.263,0.337,0.452,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
sunday aug 25,W,CHW,TEX,-0.03118527723533932,-2,-115,-37,-78,-0.12080000000000002,-5,0.261,0.314,0.414,-0.9,0.263,0.337,0.452,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
monday sep 2,L,NYY,TEX,0.16666666666666669,3,121,-85,206,0.3125000000000001,23,0.267,0.339,0.49,11.2,0.248,0.314,0.439,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
tuesday sep 3,W,NYY,TEX,0.158273381294964,-2,114,-78,192,0.2893,22,0.267,0.339,0.49,11.2,0.248,0.314,0.439,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
wednesday sep 4,W,NYY,TEX,0.1642857142857143,2,123,-87,210,0.3143000000000001,23,0.267,0.339,0.49,11.2,0.248,0.314,0.439,0.248,0.319,0.431,-9.7,0.269,0.342,0.464
tuesday sep 10,L,TEX,TBR,-0.096551724137931,-1,36,178,-142,-0.23060000000000005,-14,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
wednesday sep 11,W,TEX,TBR,-0.10273972602739734,-7,34,180,-146,-0.23539999999999994,-15,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
thursday sep 12,W,TEX,TBR,-0.09523809523809523,2,35,179,-144,-0.2288,-14,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
tuesday sep 24,L,TEX,BOS,-0.038461538461538484,2,-96,41,-137,-0.16920000000000002,-6,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.269,0.34,0.466,2.9,0.251,0.33,0.431
wednesday sep 25,L,TEX,BOS,-0.04458598726114643,-2,-98,43,-141,-0.17179999999999995,-7,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.269,0.34,0.466,2.9,0.251,0.33,0.431
thursday sep 26,W,TEX,BOS,-0.05063291139240517,-4,-105,50,-155,-0.1875000000000001,-8,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.269,0.34,0.466,2.9,0.251,0.33,0.431
friday sep 27,L,TEX,NYY,-0.16352201257861632,3,-136,142,-278,-0.3714,-26,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.267,0.339,0.49,11.2,0.248,0.314,0.439
saturday sep 28,W,TEX,NYY,-0.16875000000000007,-2,-143,149,-292,-0.3849000000000001,-27,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.267,0.339,0.49,11.2,0.248,0.314,0.439
sunday sep 29,W,TEX,NYY,-0.16149068322981364,2,-138,144,-282,-0.3683,-26,0.248,0.319,0.431,-9.7,0.269,0.342,0.464,0.267,0.339,0.49,11.2,0.248,0.314,0.439
monday apr 1,W,TBR,COL,0.25,5,-4,-5,1,0.15080000000000005,1,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001
tuesday apr 2,W,TBR,COL,0.4,7,2,-11,13,1.0381,2,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001
wednesday apr 3,L,TBR,COL,0.5,9,6,-15,21,1.56,3,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.265,0.326,0.456,-1.4,0.277,0.348,0.4920000000000001
monday apr 8,L,CHW,TBR,-0.325,-3,9,34,-25,-0.9782,-4,0.261,0.314,0.414,-0.9,0.263,0.337,0.452,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
tuesday apr 9,L,CHW,TBR,-0.393939393939394,-5,5,38,-33,-1.1913999999999998,-5,0.261,0.314,0.414,-0.9,0.263,0.337,0.452,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
wednesday apr 10,L,CHW,TBR,-0.45,-7,0,43,-43,-1.2393999999999998,-6,0.261,0.314,0.414,-0.9,0.263,0.337,0.452,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
friday apr 19,L,TBR,BOS,0.05263157894736836,2,18,-70,88,1.2917,8,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.269,0.34,0.466,2.9,0.251,0.33,0.431
saturday apr 20,L,TBR,BOS,0.04999999999999993,-3,16,-68,84,1.1252,7,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.269,0.34,0.466,2.9,0.251,0.33,0.431
sunday apr 21,L,TBR,BOS,0.04761904761904756,-5,15,-67,82,1.0096,6,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.269,0.34,0.466,2.9,0.251,0.33,0.431
monday apr 22,W,TBR,KCR,0.3181818181818182,-1,8,-54,62,0.8143000000000001,7,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.247,0.309,0.401,-10.1,0.273,0.348,0.456
tuesday apr 23,W,TBR,KCR,0.3478260869565218,5,11,-57,68,0.8458,8,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.247,0.309,0.401,-10.1,0.273,0.348,0.456
wednesday apr 24,L,TBR,KCR,0.375,7,14,-60,74,0.8856999999999999,9,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.247,0.309,0.401,-10.1,0.273,0.348,0.456
saturday apr 27,L,BOS,TBR,-0.06307692307692314,3,-3,69,-72,-0.7148,-5,0.269,0.34,0.466,2.9,0.251,0.33,0.431,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
sunday apr 28,L,BOS,TBR,-0.0612535612535613,-2,-4,70,-74,-0.7247,-6,0.269,0.34,0.466,2.9,0.251,0.33,0.431,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
monday apr 29,L,KCR,TBR,-0.3452380952380952,-3,0,65,-65,-0.672,-9,0.247,0.309,0.401,-10.1,0.273,0.348,0.456,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
wednesday may 1 (1),W,KCR,TBR,-0.3682266009852217,-5,-3,68,-71,-0.6879000000000001,-10,0.247,0.309,0.401,-10.1,0.273,0.348,0.456,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
wednesday may 1 (2),W,KCR,TBR,-0.3218390804597701,2,-2,67,-69,-0.6511,-9,0.247,0.309,0.401,-10.1,0.273,0.348,0.456,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
thursday may 2,L,KCR,TBR,-0.27849462365591393,4,4,61,-57,-0.5102000000000001,-8,0.247,0.309,0.401,-10.1,0.273,0.348,0.456,0.254,0.325,0.431,-0.5,0.23,0.294,0.386
friday may 10,L,TBR,NYY,0.04429429429429421,-2,-18,-43,25,0.31420000000000003,1,0.254,0.325,0.431,-0.5,0.23,0.294,0.386,0.267,0.339,0.49,11.2,0.248,0.314,0.439
