Gm#,Home_Game,Date,Tm,Opp,R,RA
100,0,"Tuesday, Jul 23",BAL,ARI,7,2
101,0,"Wednesday, Jul 24",BAL,ARI,2,5
102,0,"Thursday, Jul 25",BAL,LAA,10,8
103,0,"Friday, Jul 26",BAL,LAA,9,3
104,0,"Saturday, Jul 27",BAL,LAA,8,7
105,0,"Sunday, Jul 28",BAL,LAA,4,5
106,0,"Monday, Jul 29",BAL,SDP,1,8
107,0,"Tuesday, Jul 30",BAL,SDP,8,5
108,1,"Thursday, Aug 1",BAL,TOR,2,11
109,1,"Friday, Aug 2",BAL,TOR,2,5
110,1,"Saturday, Aug 3",BAL,TOR,6,4
111,1,"Sunday, Aug 4",BAL,TOR,6,5
112,1,"Monday, Aug 5",BAL,NYY,6,9
113,1,"Tuesday, Aug 6",BAL,NYY,4,9
114,1,"Wednesday, Aug 7",BAL,NYY,2,14
115,1,"Friday, Aug 9",BAL,HOU,2,3
116,1,"Saturday, Aug 10",BAL,HOU,2,23
117,1,"Sunday, Aug 11",BAL,HOU,8,7
118,0,"Monday, Aug 12 (1)",BAL,NYY,5,8
119,0,"Monday, Aug 12 (2)",BAL,NYY,8,11
120,0,"Tuesday, Aug 13",BAL,NYY,3,8
121,0,"Wednesday, Aug 14",BAL,NYY,5,6
122,0,"Friday, Aug 16",BAL,BOS,1,9
123,0,"Saturday, Aug 17",BAL,BOS,0,4
124,0,"Sunday, Aug 18",BAL,BOS,7,13
125,1,"Monday, Aug 19",BAL,KCR,4,5
126,1,"Tuesday, Aug 20",BAL,KCR,4,1
127,1,"Wednesday, Aug 21",BAL,KCR,8,1
128,1,"Thursday, Aug 22",BAL,TBR,2,5
129,1,"Friday, Aug 23",BAL,TBR,1,7
130,1,"Saturday, Aug 24",BAL,TBR,7,1
131,1,"Sunday, Aug 25",BAL,TBR,8,3
132,0,"Tuesday, Aug 27",BAL,WSN,2,0
133,0,"Wednesday, Aug 28",BAL,WSN,4,8
134,0,"Friday, Aug 30",BAL,KCR,14,2
135,0,"Saturday, Aug 31",BAL,KCR,5,7
136,0,"Sunday, Sep 1",BAL,KCR,4,6
137,0,"Monday, Sep 2",BAL,TBR,4,5
138,0,"Tuesday, Sep 3 (1)",BAL,TBR,4,2
139,0,"Tuesday, Sep 3 (2)",BAL,TBR,0,2
140,1,"Thursday, Sep 5",BAL,TEX,1,3
141,1,"Friday, Sep 6",BAL,TEX,6,7
142,1,"Saturday, Sep 7",BAL,TEX,4,9
143,1,"Sunday, Sep 8",BAL,TEX,4,10
144,1,"Tuesday, Sep 10",BAL,LAD,3,7
145,1,"Wednesday, Sep 11",BAL,LAD,7,3
146,1,"Thursday, Sep 12",BAL,LAD,2,4
147,0,"Friday, Sep 13",BAL,DET,6,2
148,0,"Saturday, Sep 14",BAL,DET,4,8
149,0,"Sunday, Sep 15",BAL,DET,8,2
150,0,"Monday, Sep 16",BAL,DET,2,5
151,1,"Tuesday, Sep 17",BAL,TOR,5,8
152,1,"Wednesday, Sep 18",BAL,TOR,10,11
153,1,"Thursday, Sep 19",BAL,TOR,4,8
154,1,"Friday, Sep 20",BAL,SEA,5,3
155,1,"Saturday, Sep 21",BAL,SEA,6,7
156,1,"Sunday, Sep 22",BAL,SEA,2,1
157,0,"Monday, Sep 23",BAL,TOR,10,11
158,0,"Tuesday, Sep 24",BAL,TOR,11,4
159,0,"Wednesday, Sep 25",BAL,TOR,2,3
160,0,"Friday, Sep 27",BAL,BOS,4,1
161,0,"Saturday, Sep 28",BAL,BOS,9,4
162,0,"Sunday, Sep 29",BAL,BOS,4,5
1,1,Thursday Mar 28,SDP,SFG,2,0
2,1,Friday Mar 29,SDP,SFG,4,1
3,1,Saturday Mar 30,SDP,SFG,2,3
4,1,Sunday Mar 31,SDP,SFG,3,1
5,1,Monday Apr 1,SDP,ARI,3,10
6,1,Tuesday Apr 2,SDP,ARI,5,8
7,1,Wednesday Apr 3,SDP,ARI,4,1
8,0,Friday Apr 5,SDP,STL,5,3
9,0,Saturday Apr 6,SDP,STL,6,4
10,0,Sunday Apr 7,SDP,STL,1,4
11,0,Monday Apr 8,SDP,SFG,6,5
12,0,Tuesday Apr 9,SDP,SFG,2,7
13,0,Wednesday Apr 10,SDP,SFG,3,1
14,0,Thursday Apr 11,SDP,ARI,7,6
15,0,Friday Apr 12,SDP,ARI,2,1
16,0,Saturday Apr 13,SDP,ARI,5,4
17,0,Sunday Apr 14,SDP,ARI,4,8
18,1,Monday Apr 15,SDP,COL,2,5
19,1,Tuesday Apr 16,SDP,COL,2,8
20,1,Thursday Apr 18,SDP,CIN,1,4
21,1,Friday Apr 19,SDP,CIN,2,3
22,1,Saturday Apr 20,SDP,CIN,2,4
23,1,Sunday Apr 21,SDP,CIN,4,3
24,1,Tuesday Apr 23,SDP,SEA,6,3
25,1,Wednesday Apr 24,SDP,SEA,1,0
26,0,Friday Apr 26,SDP,WSN,4,3
27,0,Saturday Apr 27,SDP,WSN,8,3
28,0,Sunday Apr 28,SDP,WSN,6,7
29,0,Monday Apr 29,SDP,ATL,1,3
30,0,Tuesday Apr 30,SDP,ATL,4,3
31,0,Wednesday May 1,SDP,ATL,1,5
32,0,Thursday May 2,SDP,ATL,11,2
33,1,Friday May 3,SDP,LAD,3,4
34,1,Saturday May 4,SDP,LAD,6,7
35,1,Sunday May 5,SDP,LAD,8,5
36,1,Monday May 6,SDP,NYM,4,0
37,1,Tuesday May 7,SDP,NYM,6,7
38,1,Wednesday May 8,SDP,NYM,3,2
39,0,Friday May 10,SDP,COL,2,12
40,0,Saturday May 11,SDP,COL,4,3
41,0,Sunday May 12,SDP,COL,7,10
42,0,Tuesday May 14,SDP,LAD,3,6
43,0,Wednesday May 15,SDP,LAD,0,2
44,1,Thursday May 16,SDP,PIT,4,3
45,1,Friday May 17,SDP,PIT,3,5
46,1,Saturday May 18,SDP,PIT,2,7
47,1,Sunday May 19,SDP,PIT,4,6
48,1,Monday May 20,SDP,ARI,2,1
49,1,Tuesday May 21,SDP,ARI,3,2
50,1,Wednesday May 22,SDP,ARI,5,2
51,0,Friday May 24,SDP,TOR,6,3
52,0,Saturday May 25,SDP,TOR,19,4
53,0,Sunday May 26,SDP,TOR,1,10
54,0,Monday May 27,SDP,NYY,2,5
55,0,Tuesday May 28,SDP,NYY,5,4
56,0,Wednesday May 29,SDP,NYY,0,7
57,1,Friday May 31,SDP,MIA,5,2
58,1,Saturday Jun 1,SDP,MIA,3,9
59,1,Sunday Jun 2,SDP,MIA,3,9
60,1,Monday Jun 3,SDP,PHI,8,2
61,1,Tuesday Jun 4,SDP,PHI,6,9
62,1,Wednesday Jun 5,SDP,PHI,5,7
63,1,Thursday Jun 6,SDP,WSN,5,4
64,1,Friday Jun 7,SDP,WSN,5,4
65,1,Saturday Jun 8,SDP,WSN,1,4
66,1,Sunday Jun 9,SDP,WSN,2,5
67,0,Tuesday Jun 11,SDP,SFG,5,6
68,0,Wednesday Jun 12,SDP,SFG,2,4
69,0,Thursday Jun 13,SDP,COL,6,9
70,0,Friday Jun 14,SDP,COL,16,12
71,0,Saturday Jun 15,SDP,COL,8,14
72,0,Sunday Jun 16,SDP,COL,14,13
73,1,Monday Jun 17,SDP,MIL,2,0
74,1,Tuesday Jun 18,SDP,MIL,4,1
75,1,Wednesday Jun 19,SDP,MIL,8,7
76,0,Friday Jun 21,SDP,PIT,1,2
77,0,Saturday Jun 22,SDP,PIT,3,6
78,0,Sunday Jun 23,SDP,PIT,10,11
79,0,Tuesday Jun 25,SDP,BAL,8,3
80,0,Wednesday Jun 26,SDP,BAL,10,5
81,1,Friday Jun 28,SDP,STL,3,1
82,1,Saturday Jun 29,SDP,STL,12,2
83,1,Sunday Jun 30,SDP,STL,3,5
84,1,Monday Jul 1,SDP,SFG,2,13
85,1,Tuesday Jul 2,SDP,SFG,4,10
86,1,Wednesday Jul 3,SDP,SFG,5,7
87,0,Thursday Jul 4,SDP,LAD,1,5
88,0,Friday Jul 5,SDP,LAD,3,2
89,0,Saturday Jul 6,SDP,LAD,3,1
90,0,Sunday Jul 7,SDP,LAD,5,3
91,1,Friday Jul 12,SDP,ATL,3,5
92,1,Saturday Jul 13,SDP,ATL,5,7
93,1,Sunday Jul 14,SDP,ATL,1,4
94,0,Tuesday Jul 16,SDP,MIA,7,12
95,0,Wednesday Jul 17,SDP,MIA,3,2
96,0,Thursday Jul 18,SDP,MIA,3,4
97,0,Friday Jul 19,SDP,CHC,5,6
98,0,Saturday Jul 20,SDP,CHC,5,6
99,0,Sunday Jul 21,SDP,CHC,5,1
100,0,Tuesday Jul 23,SDP,NYM,2,5
101,0,Wednesday Jul 24,SDP,NYM,7,2
102,0,Thursday Jul 25,SDP,NYM,0,4
103,1,Friday Jul 26,SDP,SFG,1,2
104,1,Saturday Jul 27,SDP,SFG,5,1
105,1,Sunday Jul 28,SDP,SFG,6,7
106,1,Monday Jul 29,SDP,BAL,8,1
107,1,Tuesday Jul 30,SDP,BAL,5,8
108,0,Thursday Aug 1,SDP,LAD,2,8
109,0,Friday Aug 2,SDP,LAD,5,2
110,0,Saturday Aug 3,SDP,LAD,1,4
111,0,Sunday Aug 4,SDP,LAD,10,11
112,0,Tuesday Aug 6,SDP,SEA,9,4
113,0,Wednesday Aug 7,SDP,SEA,2,3
114,1,Thursday Aug 8,SDP,COL,9,3
115,1,Friday Aug 9,SDP,COL,7,1
116,1,Saturday Aug 10,SDP,COL,8,5
117,1,Sunday Aug 11,SDP,COL,3,8
118,1,Monday Aug 12,SDP,TBR,4,10
119,1,Tuesday Aug 13,SDP,TBR,5,7
120,1,Wednesday Aug 14,SDP,TBR,7,2
121,0,Friday Aug 16,SDP,PHI,4,8
122,0,Saturday Aug 17,SDP,PHI,5,3
123,0,Sunday Aug 18,SDP,PHI,3,2
124,0,Monday Aug 19,SDP,CIN,3,2
125,0,Tuesday Aug 20,SDP,CIN,2,3
126,0,Wednesday Aug 21,SDP,CIN,2,4
127,1,Friday Aug 23,SDP,BOS,0,11
128,1,Saturday Aug 24,SDP,BOS,4,5
129,1,Sunday Aug 25,SDP,BOS,3,1
130,1,Monday Aug 26,SDP,LAD,4,3
131,1,Tuesday Aug 27,SDP,LAD,0,9
132,1,Wednesday Aug 28,SDP,LAD,4,6
133,0,Thursday Aug 29,SDP,SFG,5,3
134,0,Friday Aug 30,SDP,SFG,3,8
135,0,Saturday Aug 31,SDP,SFG,4,1
136,0,Sunday Sep 1,SDP,SFG,8,4
137,0,Monday Sep 2,SDP,ARI,7,14
138,0,Tuesday Sep 3,SDP,ARI,1,2
139,0,Wednesday Sep 4,SDP,ARI,1,4
140,1,Friday Sep 6,SDP,COL,2,3
141,1,Saturday Sep 7,SDP,COL,3,0
142,1,Sunday Sep 8,SDP,COL,2,1
143,1,Monday Sep 9,SDP,CHC,2,10
144,1,Tuesday Sep 10,SDP,CHC,9,8
145,1,Wednesday Sep 11,SDP,CHC,4,0
146,1,Thursday Sep 12,SDP,CHC,1,4
147,0,Friday Sep 13,SDP,COL,8,10
148,0,Saturday Sep 14,SDP,COL,10,11
149,0,Sunday Sep 15,SDP,COL,5,10
150,0,Monday Sep 16,SDP,MIL,1,5
151,0,Tuesday Sep 17,SDP,MIL,1,3
152,0,Wednesday Sep 18,SDP,MIL,2,1
153,0,Thursday Sep 19,SDP,MIL,1,5
154,1,Friday Sep 20,SDP,ARI,0,9
155,1,Saturday Sep 21,SDP,ARI,2,4
156,1,Sunday Sep 22,SDP,ARI,6,4
157,1,Tuesday Sep 24,SDP,LAD,3,6
158,1,Wednesday Sep 25,SDP,LAD,4,6
159,1,Thursday Sep 26,SDP,LAD,0,1
160,0,Friday Sep 27,SDP,ARI,3,6
161,0,Saturday Sep 28,SDP,ARI,5,6
162,0,Sunday Sep 29,SDP,ARI,0,1
1,1,Thursday Mar 28,PHI,ATL,10,4
2,1,Saturday Mar 30,PHI,ATL,8,6
3,1,Sunday Mar 31,PHI,ATL,5,1
4,0,Tuesday Apr 2,PHI,WSN,8,2
5,0,Wednesday Apr 3,PHI,WSN,8,9
6,1,Friday Apr 5,PHI,MIN,10,4
7,1,Saturday Apr 6,PHI,MIN,2,6
8,1,Sunday Apr 7,PHI,MIN,2,1
9,1,Monday Apr 8,PHI,WSN,4,3
10,1,Tuesday Apr 9,PHI,WSN,6,10
11,1,Wednesday Apr 10,PHI,WSN,1,15
12,0,Friday Apr 12,PHI,MIA,9,1
13,0,Saturday Apr 13,PHI,MIA,3,10
14,0,Sunday Apr 14,PHI,MIA,3,1
15,1,Monday Apr 15,PHI,NYM,6,7
16,1,Tuesday Apr 16,PHI,NYM,14,3
17,1,Wednesday Apr 17,PHI,NYM,3,2
18,0,Thursday Apr 18,PHI,COL,2,6
19,0,Friday Apr 19,PHI,COL,3,4
20,0,Saturday Apr 20,PHI,COL,8,5
21,0,Sunday Apr 21,PHI,COL,1,4
22,0,Monday Apr 22,PHI,NYM,1,5
23,0,Tuesday Apr 23,PHI,NYM,0,9
24,0,Wednesday Apr 24,PHI,NYM,6,0
25,1,Thursday Apr 25,PHI,MIA,1,3
26,1,Friday Apr 26,PHI,MIA,4,0
27,1,Saturday Apr 27,PHI,MIA,12,9
28,1,Sunday Apr 28,PHI,MIA,5,1
29,1,Tuesday Apr 30,PHI,DET,1,3
30,1,Wednesday May 1,PHI,DET,7,3
31,1,Friday May 3,PHI,WSN,4,2
32,1,Saturday May 4,PHI,WSN,8,10
33,1,Sunday May 5,PHI,WSN,7,1
34,0,Monday May 6,PHI,STL,0,6
35,0,Tuesday May 7,PHI,STL,11,1
36,0,Wednesday May 8,PHI,STL,5,0
37,0,Friday May 10,PHI,KCR,1,5
38,0,Saturday May 11,PHI,KCR,7,0
39,0,Sunday May 12,PHI,KCR,6,1
40,1,Monday May 13,PHI,MIL,7,4
41,1,Tuesday May 14,PHI,MIL,1,6
42,1,Wednesday May 15,PHI,MIL,2,5
43,1,Thursday May 16,PHI,MIL,3,11
44,1,Friday May 17,PHI,COL,5,4
45,1,Saturday May 18,PHI,COL,2,1
46,1,Sunday May 19,PHI,COL,7,5
47,0,Monday May 20,PHI,CHC,5,4
48,0,Tuesday May 21,PHI,CHC,2,3
49,0,Wednesday May 22,PHI,CHC,4,8
50,0,Thursday May 23,PHI,CHC,9,7
51,0,Friday May 24,PHI,MIL,6,4
52,0,Saturday May 25,PHI,MIL,7,2
53,0,Sunday May 26,PHI,MIL,1,9
54,1,Tuesday May 28,PHI,STL,4,3
55,1,Wednesday May 29,PHI,STL,11,4
56,1,Thursday May 30,PHI,STL,3,5
57,0,Friday May 31,PHI,LAD,3,6
58,0,Saturday Jun 1,PHI,LAD,3,4
59,0,Sunday Jun 2,PHI,LAD,0,8
60,0,Monday Jun 3,PHI,SDP,2,8
61,0,Tuesday Jun 4,PHI,SDP,9,6
62,0,Wednesday Jun 5,PHI,SDP,7,5
63,1,Friday Jun 7,PHI,CIN,4,2
64,1,Saturday Jun 8,PHI,CIN,4,1
65,1,Sunday Jun 9,PHI,CIN,3,4
66,1,Monday Jun 10,PHI,ARI,8,13
67,1,Tuesday Jun 11,PHI,ARI,7,4
68,1,Wednesday Jun 12,PHI,ARI,0,2
69,0,Friday Jun 14,PHI,ATL,8,9
70,0,Saturday Jun 15,PHI,ATL,6,5
71,0,Sunday Jun 16,PHI,ATL,1,15
72,0,Wednesday Jun 19 (1),PHI,WSN,2,6
73,0,Wednesday Jun 19 (2),PHI,WSN,0,2
74,0,Thursday Jun 20,PHI,WSN,4,7
75,1,Friday Jun 21,PHI,MIA,1,2
76,1,Saturday Jun 22,PHI,MIA,3,5
77,1,Sunday Jun 23,PHI,MIA,4,6
78,1,Monday Jun 24,PHI,NYM,13,7
79,1,Tuesday Jun 25,PHI,NYM,7,5
80,1,Wednesday Jun 26,PHI,NYM,5,4
81,1,Thursday Jun 27,PHI,NYM,6,3
82,0,Friday Jun 28,PHI,MIA,2,6
83,0,Saturday Jun 29,PHI,MIA,6,9
84,0,Sunday Jun 30,PHI,MIA,13,6
85,0,Tuesday Jul 2,PHI,ATL,2,0
86,0,Wednesday Jul 3,PHI,ATL,2,9
87,0,Thursday Jul 4,PHI,ATL,6,12
88,0,Friday Jul 5,PHI,NYM,7,2
89,0,Saturday Jul 6,PHI,NYM,5,6
90,0,Sunday Jul 7,PHI,NYM,8,3
91,1,Friday Jul 12,PHI,WSN,0,4
92,1,Saturday Jul 13,PHI,WSN,3,4
93,1,Sunday Jul 14,PHI,WSN,4,3
94,1,Monday Jul 15,PHI,LAD,2,16
95,1,Tuesday Jul 16,PHI,LAD,9,8
96,1,Wednesday Jul 17,PHI,LAD,2,7
97,1,Thursday Jul 18,PHI,LAD,7,6
98,0,Friday Jul 19,PHI,PIT,6,1
99,0,Saturday Jul 20,PHI,PIT,1,5
100,0,Sunday Jul 21,PHI,PIT,2,1
101,0,Tuesday Jul 23,PHI,DET,3,2
102,0,Wednesday Jul 24,PHI,DET,4,0
103,1,Friday Jul 26,PHI,ATL,2,9
104,1,Saturday Jul 27,PHI,ATL,7,15
105,1,Sunday Jul 28,PHI,ATL,9,4
106,1,Tuesday Jul 30,PHI,SFG,4,2
107,1,Wednesday Jul 31,PHI,SFG,1,5
108,1,Thursday Aug 1,PHI,SFG,10,2
109,1,Friday Aug 2,PHI,CHW,3,4
110,1,Saturday Aug 3,PHI,CHW,3,2
111,1,Sunday Aug 4,PHI,CHW,5,10
112,0,Monday Aug 5,PHI,ARI,7,3
113,0,Tuesday Aug 6,PHI,ARI,4,8
114,0,Wednesday Aug 7,PHI,ARI,1,6
115,0,Thursday Aug 8,PHI,SFG,0,5
116,0,Friday Aug 9,PHI,SFG,9,6
117,0,Saturday Aug 10,PHI,SFG,1,3
118,0,Sunday Aug 11,PHI,SFG,6,9
119,1,Tuesday Aug 13,PHI,CHC,4,2
120,1,Wednesday Aug 14,PHI,CHC,11,1
121,1,Thursday Aug 15,PHI,CHC,7,5
122,1,Friday Aug 16,PHI,SDP,8,4
123,1,Saturday Aug 17,PHI,SDP,3,5
124,1,Sunday Aug 18,PHI,SDP,2,3
125,0,Tuesday Aug 20,PHI,BOS,3,2
126,0,Wednesday Aug 21,PHI,BOS,5,2
127,0,Friday Aug 23,PHI,MIA,11,19
128,0,Saturday Aug 24,PHI,MIA,9,3
129,0,Sunday Aug 25,PHI,MIA,2,3
130,1,Monday Aug 26,PHI,PIT,6,5
131,1,Tuesday Aug 27,PHI,PIT,4,5
132,1,Wednesday Aug 28,PHI,PIT,12,3
133,1,Friday Aug 30,PHI,NYM,5,11
134,1,Saturday Aug 31,PHI,NYM,3,6
135,1,Sunday Sep 1,PHI,NYM,5,2
136,0,Monday Sep 2,PHI,CIN,7,1
137,0,Tuesday Sep 3,PHI,CIN,6,2
138,0,Wednesday Sep 4,PHI,CIN,5,8
139,0,Thursday Sep 5,PHI,CIN,3,4
140,0,Friday Sep 6,PHI,NYM,4,5
141,0,Saturday Sep 7,PHI,NYM,5,0
142,0,Sunday Sep 8,PHI,NYM,10,7
143,1,Monday Sep 9,PHI,ATL,2,7
144,1,Tuesday Sep 10,PHI,ATL,6,5
145,1,Wednesday Sep 11,PHI,ATL,1,3
146,1,Thursday Sep 12,PHI,ATL,9,5
147,1,Saturday Sep 14,PHI,BOS,1,2
148,1,Sunday Sep 15,PHI,BOS,3,6
149,0,Tuesday Sep 17,PHI,ATL,5,4
150,0,Wednesday Sep 18,PHI,ATL,4,1
151,0,Thursday Sep 19,PHI,ATL,4,5
152,0,Friday Sep 20,PHI,CLE,2,5
153,0,Saturday Sep 21,PHI,CLE,9,4
154,0,Sunday Sep 22,PHI,CLE,1,10
155,0,Monday Sep 23,PHI,WSN,2,7
156,0,Tuesday Sep 24 (1),PHI,WSN,1,4
157,0,Tuesday Sep 24 (2),PHI,WSN,5,6
158,0,Wednesday Sep 25,PHI,WSN,2,5
159,0,Thursday Sep 26,PHI,WSN,3,6
160,1,Friday Sep 27,PHI,MIA,5,4
161,1,Saturday Sep 28,PHI,MIA,9,3
162,1,Sunday Sep 29,PHI,MIA,3,4
1,0,Thursday Mar 28,PIT,CIN,3,5
2,0,Sunday Mar 31,PIT,CIN,5,0
3,1,Monday Apr 1,PIT,STL,5,6
4,1,Wednesday Apr 3,PIT,STL,4,5
5,1,Thursday Apr 4,PIT,CIN,2,0
6,1,Friday Apr 5,PIT,CIN,2,0
7,1,Saturday Apr 6,PIT,CIN,6,5
8,1,Sunday Apr 7,PIT,CIN,7,5
9,0,Monday Apr 8,PIT,CHC,0,10
10,0,Wednesday Apr 10,PIT,CHC,5,2
11,0,Thursday Apr 11,PIT,CHC,0,2
12,0,Friday Apr 12,PIT,WSN,6,3
13,0,Saturday Apr 13,PIT,WSN,2,3
14,0,Sunday Apr 14,PIT,WSN,4,3
15,0,Tuesday Apr 16,PIT,DET,5,3
16,0,Wednesday Apr 17,PIT,DET,3,2
17,1,Friday Apr 19,PIT,SFG,4,1
18,1,Saturday Apr 20,PIT,SFG,3,1
19,1,Sunday Apr 21,PIT,SFG,2,3
20,1,Monday Apr 22,PIT,ARI,4,12
21,1,Tuesday Apr 23,PIT,ARI,1,2
22,1,Wednesday Apr 24,PIT,ARI,2,11
23,1,Thursday Apr 25,PIT,ARI,0,5
24,0,Friday Apr 26,PIT,LAD,2,6
25,0,Saturday Apr 27,PIT,LAD,1,3
26,0,Sunday Apr 28,PIT,LAD,6,7
27,0,Tuesday Apr 30,PIT,TEX,6,4
28,0,Wednesday May 1,PIT,TEX,7,5
29,1,Friday May 3,PIT,OAK,1,14
30,1,Saturday May 4,PIT,OAK,6,4
31,1,Sunday May 5,PIT,OAK,5,3
32,1,Tuesday May 7,PIT,TEX,5,4
33,1,Wednesday May 8,PIT,TEX,6,9
34,0,Thursday May 9,PIT,STL,4,17
35,0,Friday May 10,PIT,STL,2,1
36,0,Saturday May 11,PIT,STL,2,1
37,0,Sunday May 12,PIT,STL,10,6
38,0,Monday May 13,PIT,ARI,3,9
39,0,Tuesday May 14,PIT,ARI,6,2
40,0,Wednesday May 15,PIT,ARI,1,11
41,0,Thursday May 16,PIT,SDP,3,4
42,0,Friday May 17,PIT,SDP,5,3
43,0,Saturday May 18,PIT,SDP,7,2
44,0,Sunday May 19,PIT,SDP,6,4
45,1,Tuesday May 21,PIT,COL,0,5
46,1,Wednesday May 22,PIT,COL,3,9
47,1,Thursday May 23,PIT,COL,14,6
48,1,Friday May 24,PIT,LAD,2,10
49,1,Saturday May 25,PIT,LAD,2,7
50,1,Sunday May 26,PIT,LAD,7,11
51,0,Monday May 27 (1),PIT,CIN,8,5
52,0,Monday May 27 (2),PIT,CIN,1,8
53,0,Tuesday May 28,PIT,CIN,6,11
54,0,Wednesday May 29,PIT,CIN,7,2
55,1,Thursday May 30,PIT,MIL,5,11
56,1,Friday May 31,PIT,MIL,9,4
57,1,Saturday Jun 1,PIT,MIL,10,12
58,1,Sunday Jun 2,PIT,MIL,2,4
59,1,Tuesday Jun 4,PIT,ATL,5,12
60,1,Wednesday Jun 5,PIT,ATL,7,4
61,1,Thursday Jun 6,PIT,ATL,6,1
62,0,Friday Jun 7,PIT,MIL,4,10
63,0,Saturday Jun 8,PIT,MIL,3,5
64,0,Sunday Jun 9,PIT,MIL,2,5
65,0,Monday Jun 10,PIT,ATL,7,13
66,0,Tuesday Jun 11,PIT,ATL,5,7
67,0,Wednesday Jun 12,PIT,ATL,7,8
68,0,Thursday Jun 13,PIT,ATL,5,6
69,0,Friday Jun 14,PIT,MIA,11,0
70,0,Saturday Jun 15,PIT,MIA,3,4
71,0,Sunday Jun 16,PIT,MIA,5,4
72,1,Tuesday Jun 18,PIT,DET,4,5
73,1,Wednesday Jun 19,PIT,DET,8,7
74,1,Friday Jun 21,PIT,SDP,2,1
75,1,Saturday Jun 22,PIT,SDP,6,3
76,1,Sunday Jun 23,PIT,SDP,11,10
77,0,Tuesday Jun 25,PIT,HOU,1,5
78,0,Wednesday Jun 26,PIT,HOU,14,2
79,0,Thursday Jun 27,PIT,HOU,10,0
80,0,Friday Jun 28,PIT,MIL,3,2
81,0,Saturday Jun 29,PIT,MIL,1,3
82,0,Sunday Jun 30,PIT,MIL,1,2
83,1,Monday Jul 1,PIT,CHC,18,5
84,1,Tuesday Jul 2,PIT,CHC,5,1
85,1,Wednesday Jul 3,PIT,CHC,6,5
86,1,Thursday Jul 4,PIT,CHC,3,11
87,1,Friday Jul 5,PIT,MIL,6,7
88,1,Saturday Jul 6,PIT,MIL,12,2
89,1,Sunday Jul 7,PIT,MIL,6,5
90,0,Friday Jul 12,PIT,CHC,3,4
91,0,Saturday Jul 13,PIT,CHC,4,10
92,0,Sunday Jul 14,PIT,CHC,3,8
93,0,Monday Jul 15,PIT,STL,0,7
94,0,Tuesday Jul 16,PIT,STL,3,1
95,0,Wednesday Jul 17,PIT,STL,5,6
96,1,Friday Jul 19,PIT,PHI,1,6
97,1,Saturday Jul 20,PIT,PHI,5,1
98,1,Sunday Jul 21,PIT,PHI,1,2
99,1,Monday Jul 22,PIT,STL,5,6
100,1,Tuesday Jul 23,PIT,STL,3,4
101,1,Wednesday Jul 24,PIT,STL,8,14
102,1,Thursday Jul 25,PIT,STL,3,6
103,0,Friday Jul 26,PIT,NYM,3,6
104,0,Saturday Jul 27,PIT,NYM,0,3
105,0,Sunday Jul 28,PIT,NYM,7,8
106,0,Monday Jul 29,PIT,CIN,6,11
107,0,Tuesday Jul 30,PIT,CIN,11,4
108,0,Wednesday Jul 31,PIT,CIN,1,4
109,1,Friday Aug 2,PIT,NYM,8,4
110,1,Saturday Aug 3,PIT,NYM,5,7
111,1,Sunday Aug 4,PIT,NYM,2,13
112,1,Monday Aug 5,PIT,MIL,7,9
113,1,Tuesday Aug 6,PIT,MIL,3,4
114,1,Wednesday Aug 7,PIT,MIL,3,8
115,0,Friday Aug 9,PIT,STL,2,6
116,0,Saturday Aug 10,PIT,STL,1,3
117,0,Sunday Aug 11,PIT,STL,9,11
118,0,Monday Aug 12,PIT,LAA,10,2
119,0,Tuesday Aug 13,PIT,LAA,10,7
120,0,Wednesday Aug 14,PIT,LAA,4,7
121,1,Friday Aug 16,PIT,CHC,3,2
122,1,Saturday Aug 17,PIT,CHC,0,2
123,1,Sunday Aug 18,PIT,CHC,1,7
124,1,Monday Aug 19,PIT,WSN,0,13
125,1,Tuesday Aug 20,PIT,WSN,4,1
126,1,Wednesday Aug 21,PIT,WSN,1,11
127,1,Thursday Aug 22,PIT,WSN,1,7
128,1,Friday Aug 23,PIT,CIN,3,2
129,1,Saturday Aug 24,PIT,CIN,14,0
130,1,Sunday Aug 25,PIT,CIN,9,8
131,0,Monday Aug 26,PIT,PHI,5,6
132,0,Tuesday Aug 27,PIT,PHI,5,4
133,0,Wednesday Aug 28,PIT,PHI,3,12
134,0,Thursday Aug 29,PIT,COL,11,8
135,0,Friday Aug 30,PIT,COL,9,4
136,0,Saturday Aug 31,PIT,COL,11,4
137,0,Sunday Sep 1,PIT,COL,6,2
138,1,Tuesday Sep 3,PIT,MIA,4,5
139,1,Wednesday Sep 4,PIT,MIA,6,5
140,1,Thursday Sep 5,PIT,MIA,7,10
141,1,Friday Sep 6,PIT,STL,9,4
142,1,Saturday Sep 7,PIT,STL,1,10
143,1,Sunday Sep 8,PIT,STL,0,2
144,0,Monday Sep 9,PIT,SFG,6,4
145,0,Tuesday Sep 10,PIT,SFG,4,5
146,0,Wednesday Sep 11,PIT,SFG,6,3
147,0,Thursday Sep 12,PIT,SFG,4,2
148,0,Friday Sep 13,PIT,CHC,8,17
149,0,Saturday Sep 14,PIT,CHC,1,14
150,0,Sunday Sep 15,PIT,CHC,6,16
151,1,Tuesday Sep 17,PIT,SEA,0,6
152,1,Wednesday Sep 18,PIT,SEA,1,4
